,Link,Name
4909,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=879&menuentry=soorten,Rumex acetosella
4910,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=883&menuentry=soorten,Rumex aquaticus
4911,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=886&menuentry=soorten,Rumex conglomeratus
4912,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=887&menuentry=soorten,Rumex crispus
4913,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=888&menuentry=soorten,Rumex hydrolapathum
4914,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=883&menuentry=soorten,Rumex longifolius  DC.
4915,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=892&menuentry=soorten,Rumex maritimus
4916,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=890&menuentry=soorten,Rumex obtusifolius
4917,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=890&menuentry=soorten,Rumex obtusifolius subsp. transiens
4918,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=891&menuentry=soorten,Rumex palustris
4919,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=887&menuentry=soorten,Rumex patientia L.
4920,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=889&menuentry=soorten,Rumex pratensis(x)
4921,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=881&menuentry=soorten,Rumex rugosus Campd.
4922,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=884&menuentry=soorten,Rumex salicifolius
4923,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=885&menuentry=soorten,Rumex sanguineus
4924,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=880&menuentry=soorten,Rumex scutatus
4925,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=881&menuentry=soorten,Rumex thyrsiflorus
4926,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=884&menuentry=soorten,Rumex triangulivalvis
4927,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=314&menuentry=soorten,Ruppia cirrhosa
4928,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=313&menuentry=soorten,Ruppia maritima
4929,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=40&menuentry=groepen,Familie Ruppiaceae
4930,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1548&menuentry=soorten,Ruta graveolens
4931,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=144&menuentry=groepen,Familie Rutaceae
4932,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=940&menuentry=soorten,Sagina apetala
4933,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=939&menuentry=soorten,Sagina apetala subsp. erecta
4934,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=940&menuentry=soorten,Sagina ciliata
4935,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=938&menuentry=soorten,Sagina maritima
4936,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=939&menuentry=soorten,Sagina micropetala
4937,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=935&menuentry=soorten,Sagina nodosa
4938,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=937&menuentry=soorten,Sagina procumbens
4939,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=936&menuentry=soorten,Sagina subulata
4940,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=302&menuentry=soorten,Sagittaria latifolia
4941,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=301&menuentry=soorten,Sagittaria sagittifolia
4942,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=106&menuentry=groepen,Familie Salicaceae
4943,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1016&menuentry=soorten,Salicornia brachystachya
4944,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1015&menuentry=soorten,Salicornia disarticulata
4945,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1017&menuentry=soorten,Salicornia dolichostachya
4946,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1016&menuentry=soorten,Salicornia europaea
4947,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1017&menuentry=soorten,Salicornia procumbens
4948,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1015&menuentry=soorten,Salicornia pusilla
4949,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1016&menuentry=soorten,Salicornia ramosissima
4950,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1017&menuentry=soorten,Salicornia stricta
4951,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1114&menuentry=soorten,Salix 'Sekka'
4952,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1119&menuentry=soorten,Salix alba
4953,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1112&menuentry=soorten,Salix arenaria
4954,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1126&menuentry=groepen,Subsoort Salix atrocinerea
4955,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1123&menuentry=soorten,Salix aurita
4956,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1122&menuentry=soorten,Salix caprea
4957,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1124&menuentry=soorten,Salix cinerea
4958,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1125&menuentry=soorten,Salix cinerea subsp. cinerea
4959,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1126&menuentry=soorten,Salix cinerea subsp. oleifolia
4960,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1115&menuentry=soorten,Salix daphnoides
4961,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1120&menuentry=soorten,Salix dasyclados
4962,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1118&menuentry=soorten,Salix fragilis
4963,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1117&menuentry=soorten,Salix pentandra
4964,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1113&menuentry=soorten,Salix purpurea
4965,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1112&menuentry=soorten,Salix repens
4966,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1112&menuentry=soorten,Salix repens L. var. argentea
4967,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1112&menuentry=soorten,Salix rosmarinifolia
4968,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1116&menuentry=soorten,Salix triandra
4969,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1114&menuentry=soorten,Salix udensis
4970,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1121&menuentry=soorten,Salix viminalis
4971,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1019&menuentry=soorten,Salsola kali
4972,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1020&menuentry=soorten,Salsola kali subsp. ruthenica
4973,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1020&menuentry=soorten,Salsola kali subsp. tenuifolia
4974,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1020&menuentry=soorten,Salsola tragus
4975,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1792&menuentry=soorten,Salvia nemorosa
4976,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1788&menuentry=soorten,Salvia officinalis
4977,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1789&menuentry=soorten,Salvia pratensis
4978,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1790&menuentry=soorten,Salvia verbenaca
4979,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1791&menuentry=soorten,Salvia verticillata
4980,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=210&menuentry=soorten,Salvinia auriculata
4981,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=210&menuentry=soorten,Salvinia molesta
4982,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=209&menuentry=soorten,Salvinia natans
4983,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=210&menuentry=soorten,Salvinia radula
4984,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=13&menuentry=groepen,Familie Salviniaceae
4985,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1972&menuentry=soorten,Sambucus canadensis
4986,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1969&menuentry=soorten,Sambucus ebulus
4987,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1971&menuentry=soorten,Sambucus nigra
4988,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1971&menuentry=soorten,Sambucus nigra cv. 'Laciniata'
4989,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1970&menuentry=soorten,Sambucus racemosa
4990,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1562&menuentry=soorten,Samolus valerandi
4991,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1314&menuentry=soorten,Sanguisorba minor
4992,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1316&menuentry=soorten,Sanguisorba minor subsp. balcarica
4993,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1315&menuentry=soorten,Sanguisorba minor subsp. minor
4994,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1316&menuentry=soorten,Sanguisorba minor subsp. polygama
4995,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1313&menuentry=soorten,Sanguisorba officinalis
4996,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1894&menuentry=soorten,Sanicula europaea
4997,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=87&menuentry=groepen,Familie Santalaceae
4998,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=86&menuentry=groepen,Orde Santalales
4999,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=141&menuentry=groepen,Familie Sapindaceae
5000,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=140&menuentry=groepen,Orde Sapindales
5001,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=960&menuentry=soorten,Saponaria ocymoides
5002,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=959&menuentry=soorten,Saponaria officinalis
5003,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1189&menuentry=soorten,Sarothamnus scoparius
5004,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1764&menuentry=soorten,Satureja acinos
5005,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1767&menuentry=soorten,Satureja calamintha
5006,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1768&menuentry=soorten,Satureja calamintha (L.) Scheele subsp. sylvatica
5007,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1763&menuentry=soorten,Satureja hortensis
5008,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1765&menuentry=soorten,Satureja vulgaris
5009,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1039&menuentry=soorten,Saxifraga granulata
5010,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1040&menuentry=soorten,Saxifraga granulata-'Plena'
5011,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1038&menuentry=soorten,Saxifraga tridactylites
5012,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=90&menuentry=groepen,Familie Saxifragaceae
5013,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=88&menuentry=groepen,Orde Saxifragales
5014,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1992&menuentry=soorten,Scabiosa columbaria
5015,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1903&menuentry=soorten,Scandix pecten-veneris
5016,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=310&menuentry=soorten,Scheuchzeria palustris
5017,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=38&menuentry=groepen,Familie Scheuchzeriaceae
5018,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=500&menuentry=soorten,Schoenoplectus lacustris
5019,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=502&menuentry=soorten,Schoenoplectus mucronatus
5020,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=503&menuentry=soorten,Schoenoplectus pungens
5021,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=501&menuentry=soorten,Schoenoplectus tabernaemontani
5022,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=504&menuentry=soorten,Schoenoplectus triqueter
5023,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=517&menuentry=soorten,Schoenus nigricans
5024,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=424&menuentry=soorten,Scilla bifolia
5025,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=426&menuentry=soorten,Scilla non-scripta
5026,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=429&menuentry=soorten,Scilla sardensis
5027,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=425&menuentry=soorten,Scilla siberica
5028,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=428&menuentry=soorten,Scilla siehei
5029,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=499&menuentry=soorten,Scirpoides holoschoenus
5030,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=503&menuentry=soorten,Scirpus americanus
5031,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=507&menuentry=soorten,Scirpus cariciformis
5032,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=490&menuentry=groepen,Subsoort Scirpus cespitosus
5033,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=490&menuentry=soorten,Scirpus cespitosus subsp. germanicus
5034,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=506&menuentry=soorten,Scirpus fluitans
5035,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=499&menuentry=soorten,Scirpus holoschoenus
5036,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=501&menuentry=soorten,Scirpus lacustris L. subsp. glaucus
5037,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=500&menuentry=soorten,Scirpus lacustris L. subsp. lacustris
5038,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=501&menuentry=soorten,Scirpus lacustris L. subsp. tabernaemontani
5039,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=500&menuentry=soorten,Scirpus lacustris subsp. flevensis
5040,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=497&menuentry=soorten,Scirpus maritimus
5041,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=507&menuentry=soorten,Scirpus planifolius
5042,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=508&menuentry=soorten,Scirpus rufus
5043,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=505&menuentry=soorten,Scirpus setaceus
5044,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=498&menuentry=soorten,Scirpus sylvaticus
5045,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=504&menuentry=soorten,Scirpus triqueter
5046,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=905&menuentry=soorten,Scleranthus annuus
5047,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=906&menuentry=soorten,Scleranthus annuus subsp. annuus
5048,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=907&menuentry=soorten,Scleranthus annuus subsp. polycarpos
5049,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=904&menuentry=soorten,Scleranthus perennis
5050,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=907&menuentry=groepen,Subsoort Scleranthus polycarpos
5051,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=634&menuentry=soorten,Scleropoa rigida
5052,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=2165&menuentry=soorten,Scorzonera hispanica
5053,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=2164&menuentry=soorten,Scorzonera humilis
5054,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1704&menuentry=soorten,Scrophularia aquatica
5055,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1704&menuentry=soorten,Scrophularia auriculata
5056,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1704&menuentry=soorten,Scrophularia balbisii
5057,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1704&menuentry=soorten,Scrophularia canina
5058,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1705&menuentry=soorten,Scrophularia neesii
5059,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1703&menuentry=soorten,Scrophularia nodosa
5060,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1705&menuentry=soorten,Scrophularia umbrosa
5061,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1702&menuentry=soorten,Scrophularia vernalis
5062,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=166&menuentry=groepen,Familie Scrophulariaceae
5063,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=172&menuentry=groepen,Familie Scrophulariaceae p.p.
5064,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=173&menuentry=groepen,Familie Scrophulariaceae pp
5065,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1727&menuentry=soorten,Scutellaria columnae
5066,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1728&menuentry=soorten,Scutellaria galericulata
5067,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1730&menuentry=soorten,Scutellaria hybrida(x)
5068,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1729&menuentry=soorten,Scutellaria minor
5069,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=734&menuentry=soorten,Secale cereale
5070,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1276&menuentry=soorten,Securigera varia
5071,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1056&menuentry=soorten,Sedum acre
5072,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1052&menuentry=soorten,Sedum album
5073,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1055&menuentry=soorten,Sedum boloniense
5074,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1048&menuentry=soorten,Sedum cepaea
5075,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1053&menuentry=soorten,Sedum dasyphyllum
5076,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1051&menuentry=soorten,Sedum purpurascens
5077,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1051&menuentry=soorten,Sedum purpureum
5078,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1054&menuentry=soorten,Sedum reflexum
5079,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1054&menuentry=soorten,Sedum rupestre
5080,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1047&menuentry=soorten,Sedum sarmentosum
5081,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1055&menuentry=soorten,Sedum sexangulare
5082,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1050&menuentry=soorten,Sedum spectabile
5083,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1049&menuentry=soorten,Sedum spurium
5084,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1051&menuentry=soorten,Sedum telephium
5085,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1051&menuentry=soorten,Sedum telephium subsp. fabaria
5086,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1051&menuentry=soorten,Sedum telephium subsp. maximum
5087,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1948&menuentry=soorten,Selinum carvifolia
5088,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1046&menuentry=soorten,Sempervivum tectorum
5089,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=2118&menuentry=soorten,Senecio aquatica var. barbareifolius
5090,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=2116&menuentry=soorten,Senecio aquaticus
5091,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=2118&menuentry=soorten,Senecio aquaticus subsp. pennatifidus
5092,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=2114&menuentry=soorten,Senecio cineraria
5093,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=2104&menuentry=soorten,Senecio congestus
5094,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=2121&menuentry=groepen,Subsoort Senecio dunensis
5095,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=2118&menuentry=groepen,Subsoort Senecio erraticus
5096,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=2115&menuentry=soorten,Senecio erucifolius
5097,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=2107&menuentry=soorten,Senecio fuchsii
5098,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=2105&menuentry=soorten,Senecio inaequidens
5099,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=2119&menuentry=soorten,Senecio jacobaea
5100,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=2107&menuentry=soorten,Senecio nemorensis
5101,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=2107&menuentry=soorten,Senecio ovatus
5102,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=2104&menuentry=soorten,Senecio palustris
5103,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=2106&menuentry=soorten,Senecio sarracenicus
5104,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=2106&menuentry=soorten,Senecio sarracenicus
5105,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=2108&menuentry=soorten,Senecio squalidus
5106,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=2112&menuentry=soorten,Senecio sylvaticus
5107,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=2104&menuentry=soorten,Senecio tubicaulis
5108,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=2109&menuentry=soorten,Senecio vernalis
5109,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=2111&menuentry=soorten,Senecio viscosus
5110,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=2110&menuentry=soorten,Senecio vulgaris
5111,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=2110&menuentry=soorten,Senecio vulgaris var. hybernicus Syme
5112,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=2088&menuentry=soorten,Seriphidium maritimum
5113,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=2144&menuentry=soorten,Serratula tinctoria
5114,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1918&menuentry=soorten,Seseli montanum
5115,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=635&menuentry=soorten,Sesleria albicans
5116,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=635&menuentry=soorten,Sesleria caerulea (L.) Ard. subsp. calcarea
5117,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=758&menuentry=soorten,Setaria faberi
5118,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=754&menuentry=soorten,Setaria glauca
5119,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=756&menuentry=soorten,Setaria italica
5120,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=754&menuentry=soorten,Setaria pumila
5121,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=755&menuentry=soorten,Setaria verticillata
5122,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=757&menuentry=soorten,Setaria viridis
5123,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1631&menuentry=soorten,Sherardia arvensis
5124,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=738&menuentry=soorten,Sieglingia decumbens
5125,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1929&menuentry=soorten,Silaum silaus
5126,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=952&menuentry=soorten,Silene armeria
5127,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=949&menuentry=soorten,Silene baccifera
5128,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=947&menuentry=soorten,Silene coeli-rosa
5129,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=951&menuentry=soorten,Silene conica
5130,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=948&menuentry=soorten,Silene coronaria
5131,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=953&menuentry=soorten,Silene dichotoma
5132,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=943&menuentry=soorten,Silene dioica
5133,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=945&menuentry=soorten,Silene flos-cuculi
5134,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=956&menuentry=soorten,Silene gallica
5135,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=944&menuentry=soorten,Silene latifolia subsp. alba
5136,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=955&menuentry=soorten,Silene noctiflora
5137,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=954&menuentry=soorten,Silene nutans
5138,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=942&menuentry=soorten,Silene otites
5139,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=946&menuentry=soorten,Silene viscaria
5140,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=950&menuentry=soorten,Silene vulgaris
5141,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=2143&menuentry=soorten,Silybum marianum
5142,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=143&menuentry=groepen,Familie Simaroubaceae
5143,http://soortenbank.nl/soorten.php?soortengroep=flora_nl_v2&id=1505&menuentry=soorten,Sinapis alba
